	urls
1092	https://www.cars-data.com/en/chrysler-le-baron-coupe-specs/73602
1093	https://www.cars-data.com/en/volvo-340-winner-1-4-specs/54051
1094	https://www.cars-data.com/en/mercedes-benz-200-specs/22073
1095	https://www.cars-data.com/en/seat-leon-sc-1-8-tsi-fr-specs/78729
1096	https://www.cars-data.com/en/toyota-carina-ii-1-6-dx-specs/47961
1097	https://www.cars-data.com/en/peugeot-106-xn-ace-1-0i-specs/34066
1098	https://www.cars-data.com/en/ford-ranger-double-cab-2-2-tdci-xl-specs/15914
1099	https://www.cars-data.com/en/suzuki-wagon-r-1-0-ga-specs/47365
1100	https://www.cars-data.com/en/bmw-520i-specs/7212
1101	https://www.cars-data.com/en/fiat-multipla-1-6-16v-active-specs/12132
1102	https://www.cars-data.com/en/ford-b-max-1-0-ecoboost-100hp-ambiente-specs/59261
1103	https://www.cars-data.com/en/mercedes-benz-cls-400-shooting-brake-specs/76872
1104	https://www.cars-data.com/en/hyundai-i10-1-0-blue-pure-specs/17437
1105	https://www.cars-data.com/en/mitsubishi-l200-club-cab-2-4-di-d-cleartec-invite-specs/129885
1106	https://www.cars-data.com/en/jeep-wrangler-3-8-sport-specs/18691
1107	https://www.cars-data.com/en/rover-618i-e-specs/41166
1108	https://www.cars-data.com/en/ford-sierra-1-6-cl-specs/16263
1109	https://www.cars-data.com/en/audi-a8-2-8-5v-specs/4351
1110	https://www.cars-data.com/en/lexus-ux-300e-electric-specs/120081
1111	https://www.cars-data.com/en/nissan-patrol-gr-3-0-di-turbo-comfort-base-specs/27533
1112	https://www.cars-data.com/en/mercedes-benz-cla-180-shooting-brake-specs/76741
1113	https://www.cars-data.com/en/opel-kadett-1-2-s-ls-specs/31572
1114	https://www.cars-data.com/en/volkswagen-golf-cabriolet-1-2-tsi-105hp-bmt-specs/50896
1115	https://www.cars-data.com/en/fiat-punto-60-s-specs/12477
1116	https://www.cars-data.com/en/audi-s8-quattro-specs/4495
1117	https://www.cars-data.com/en/volkswagen-tiguan-1-4-tsi-125hp-trendline-specs/71897
1118	https://www.cars-data.com/en/aston-martin-dbs-specs/989
1119	https://www.cars-data.com/en/subaru-1300-dl-specs/78989
1120	https://www.cars-data.com/en/hyundai-i30-1-4i-cvvt-blue-i-drive-specs/17548
1121	https://www.cars-data.com/en/chrysler-grand-voyager-2-4i-se-specs/9230
1122	https://www.cars-data.com/en/kia-sephia-1-5i-slx-specs/19354
1123	https://www.cars-data.com/en/chevrolet-beretta-2-2i-specs/73584
1124	https://www.cars-data.com/en/citroen-cx-break-2000-reflex-specs/10356
1125	https://www.cars-data.com/en/suzuki-grand-vitara-2-0-jx-specs/47004
1126	https://www.cars-data.com/en/volkswagen-golf-1-3-c-specs/50080
1127	https://www.cars-data.com/en/austin-mini-1000-l-specs/72501
1128	https://www.cars-data.com/en/volkswagen-caddy-l1h1-1-2-tsi-85hp-specs/164750
1129	https://www.cars-data.com/en/opel-rekord-caravan-1-8-s-specs/71246
1130	https://www.cars-data.com/en/renault-clio-1-2-16v-75-authentique-specs/37748
1131	https://www.cars-data.com/en/nissan-terrano-ii-2-4-lx-specs/77787
1132	https://www.cars-data.com/en/renault-trafic-l1h1-t27-2-0-dci-90-generique-specs/151010
1133	https://www.cars-data.com/en/audi-200-specs/73546
1134	https://www.cars-data.com/en/suzuki-jimny-metal-top-1-3-jx-specs/47069
1135	https://www.cars-data.com/en/fiat-scudo-kh1-10-1-6-multijet-actual-specs/106638
1136	https://www.cars-data.com/en/lincoln-town-car-specs/59798
1137	https://www.cars-data.com/en/citroen-xsara-break-1-4i-deauville-specs/10768
1138	https://www.cars-data.com/en/nissan-bluebird-1-6-lx-specs/70783
1139	https://www.cars-data.com/en/mazda-323-1-3-lx-specs/21085
1140	https://www.cars-data.com/en/opel-rekord-caravan-1-9-n-specs/71218
1141	https://www.cars-data.com/en/ford-escort-clipper-1-4i-cl-specs/13335
1142	https://www.cars-data.com/en/saab-9-3-sport-estate-2-0t-griffin-specs/42012
1143	https://www.cars-data.com/en/renault-espace-cyclade-2-2i-specs/37853
1144	https://www.cars-data.com/en/ford-mondeo-1-6i-specs/14889
1145	https://www.cars-data.com/en/alfa-romeo-164-2-0-twin-spark-specs/685
1146	https://www.cars-data.com/en/toyota-carina-e-stationwagon-1-6i-specs/48033
1147	https://www.cars-data.com/en/cadillac-srx-3-0-v6-awd-premium-specs/75384
1148	https://www.cars-data.com/en/volkswagen-e-up-specs/79841
1149	https://www.cars-data.com/en/fiat-panda-1-1-actual-specs/12175
1150	https://www.cars-data.com/en/mazda-mx-5-1-6i-specs/21905
1151	https://www.cars-data.com/en/opel-ascona-1-3-n-specs/70918
1152	https://www.cars-data.com/en/jaguar-f-type-coupe-p300-specs/115051
1153	https://www.cars-data.com/en/citroen-c1-vti-68-live-specs/67044
1154	https://www.cars-data.com/en/fiat-fiorino-1-4-8v-easy-pro-specs/105932
1155	https://www.cars-data.com/en/mg-zr-105-specs/25561
1156	https://www.cars-data.com/en/hyundai-i30-wagon-1-0-t-gdi-48v-comfort-specs/113755
1157	https://www.cars-data.com/en/alpine-a110-pure-specs/85884
1158	https://www.cars-data.com/en/saab-9-5-1-6t-linear-specs/42441
1159	https://www.cars-data.com/en/citroen-xsara-1-4i-ligne-prestige-specs/10747
1160	https://www.cars-data.com/en/toyota-land-cruiser-customwagon-4-5i-24v-vx-specs/48635
1161	https://www.cars-data.com/en/mazda-6-skyactiv-g-2-0-145-specs/82133
1162	https://www.cars-data.com/en/citroen-jumpy-12-l2h1-hdi-90-specs/102878
1163	https://www.cars-data.com/en/audi-a5-cabriolet-1-8-tfsi-specs/3568
1164	https://www.cars-data.com/en/lamborghini-gallardo-specs/19673
1165	https://www.cars-data.com/en/dodge-nitro-3-7-v6-4x4-se-specs/11575
1166	https://www.cars-data.com/en/opel-astra-stationwagon-1-4-essentia-specs/29791
1167	https://www.cars-data.com/en/volkswagen-passat-1-3-c-variant-specs/52111
1168	https://www.cars-data.com/en/jaguar-xe-20t-pure-specs/67325
1169	https://www.cars-data.com/en/daihatsu-cuore-1-0-trend-specs/11367
1170	https://www.cars-data.com/en/volkswagen-sharan-1-4-tsi-comfortline-specs/71883
1171	https://www.cars-data.com/en/chevrolet-corvette-coupe-specs/8878
1172	https://www.cars-data.com/en/kia-rio-1-3-rs-specs/19340
1173	https://www.cars-data.com/en/mitsubishi-carisma-nl-1-6-specs/26155
1174	https://www.cars-data.com/en/nissan-200-sx-specs/26932
1175	https://www.cars-data.com/en/bmw-320i-gran-turismo-specs/75099
1176	https://www.cars-data.com/en/porsche-911-carrera-cabriolet-specs/145420
1177	https://www.cars-data.com/en/volkswagen-polo-1-0-fox-specs/52769
1178	https://www.cars-data.com/en/jaguar-xj-2-0-sc-luxury-specs/58729
1179	https://www.cars-data.com/en/audi-100-avant-gl-5s-specs/1009
1180	https://www.cars-data.com/en/volvo-480-es-specs/54342
1181	https://www.cars-data.com/en/mazda-6-1-8-s-specs/21433
1182	https://www.cars-data.com/en/volkswagen-golf-cabriolet-1-8-75hp-trendline-specs/50881
1183	https://www.cars-data.com/en/mazda-mx-5-rf-skyactiv-g-131-ts-specs/76272
1184	https://www.cars-data.com/en/alfa-romeo-33-1-3-specs/738
1185	https://www.cars-data.com/en/noble-m12-gto-3r-specs/59825
1186	https://www.cars-data.com/en/mg-zs-120-specs/25585
1187	https://www.cars-data.com/en/nissan-terrano-2-7-td-comfort-specs/28248
1188	https://www.cars-data.com/en/volvo-s90-t4-momentum-specs/174556
1189	https://www.cars-data.com/en/mazda-323-1-1-c-specs/21047
1190	https://www.cars-data.com/en/fiat-tempra-1-6-i-e-specs/12742
1191	https://www.cars-data.com/en/saab-9-7x-4-2-specs/42774
1192	https://www.cars-data.com/en/porsche-carrera-gt-specs/78327
1193	https://www.cars-data.com/en/mercedes-benz-r-300-specs/24890
1194	https://www.cars-data.com/en/mercury-sable-gs-specs/59810
1195	https://www.cars-data.com/en/volkswagen-multivan-l1h1-2-0-tdi-102hp-comfortline-specs/167759
1196	https://www.cars-data.com/en/lada-kalina-1117-1-4-specs/19639
1197	https://www.cars-data.com/en/audi-a4-allroad-2-0-tfsi-211hp-quattro-specs/3289
1198	https://www.cars-data.com/en/ford-kuga-1-5-ecoboost-120hp-trend-specs/109549
1199	https://www.cars-data.com/en/opel-mokka-1-2-turbo-100hp-edition-specs/137851
1200	https://www.cars-data.com/en/mitsubishi-outlander-2-4-2wd-invite-specs/26675
1201	https://www.cars-data.com/en/chevrolet-tahoe-ls-specs/75404
1202	https://www.cars-data.com/en/nissan-patrol-gr-2-8-turbo-d-specs/27558
1203	https://www.cars-data.com/en/toyota-corolla-liftback-1-3-dx-specs/48204
1204	https://www.cars-data.com/en/nissan-bluebird-wagon-2-0-gl-specs/70821
1205	https://www.cars-data.com/en/lada-2105-1-2-specs/70630
1206	https://www.cars-data.com/en/toyota-land-cruiser-2-8-d-4d-f-lx-specs/163043
1207	https://www.cars-data.com/en/volkswagen-up-1-0-60hp-take-up-specs/79843
1208	https://www.cars-data.com/en/land-rover-freelander-station-wagon-1-8i-s-specs/20404
1209	https://www.cars-data.com/en/volkswagen-touareg-3-0-v6-tsi-340hp-4motion-specs/170745
1210	https://www.cars-data.com/en/audi-s6-quattro-specs/3919
1211	https://www.cars-data.com/en/fiat-talento-l1h1-1-6-multijet-95hp-actual-specs/106822
1212	https://www.cars-data.com/en/toyota-cressida-l-specs/79131
1213	https://www.cars-data.com/en/fiat-seicento-900-i-e-young-specs/12618
1214	https://www.cars-data.com/en/nissan-200-sx-turbo-specs/26930
1215	https://www.cars-data.com/en/mercedes-benz-c-180-blueefficiency-coupe-specs/23586
1216	https://www.cars-data.com/en/jaguar-xk-coupe-5-0-v8-specs/18502
1217	https://www.cars-data.com/en/toyota-corolla-combi-1-3-dx-specs/48436
1218	https://www.cars-data.com/en/lada-priora-2170-1-6-specs/19645
1219	https://www.cars-data.com/en/morgan-aero-coupe-specs/62971
1220	https://www.cars-data.com/en/hyundai-atos-1-1i-activeversion-specs/17248
1221	https://www.cars-data.com/en/land-rover-range-rover-evoque-p160-specs/119481
1222	https://www.cars-data.com/en/lancia-thesis-2-4-20v-executive-specs/20028
1223	https://www.cars-data.com/en/peugeot-306-xn-1-4-specs/34886
1224	https://www.cars-data.com/en/opel-astra-1-4-essentia-specs/28885
1225	https://www.cars-data.com/en/bmw-x6-xdrive35i-specs/67032
1226	https://www.cars-data.com/en/ford-ecosport-1-0-ecoboost-125hp-trend-specs/69783
1227	https://www.cars-data.com/en/infiniti-q60-cabrio-gt-premium-specs/67278
1228	https://www.cars-data.com/en/peugeot-505-gl-1-8-specs/78187
1229	https://www.cars-data.com/en/kia-rio-1-3-profit-specs/19265
1230	https://www.cars-data.com/en/subaru-wrx-sti-2-5t-sport-specs/67993
1231	https://www.cars-data.com/en/citroen-c2-1-1i-seduction-specs/9555
1232	https://www.cars-data.com/en/lancia-thema-2-0-i-e-e-specs/19990
1233	https://www.cars-data.com/en/porsche-cayenne-specs/36894
1234	https://www.cars-data.com/en/renault-scenic-1-4-16v-authentique-specs/40586
1235	https://www.cars-data.com/en/volvo-760-gle-estate-specs/54455
1236	https://www.cars-data.com/en/ssangyong-rexton-rx-270-xdi-direct-specs/46349
1237	https://www.cars-data.com/en/daihatsu-copen-roadster-1-3-16v-dvvt-specs/11286
1238	https://www.cars-data.com/en/skoda-110-r-coupe-specs/74051
1239	https://www.cars-data.com/en/alfa-romeo-alfetta-1-6-specs/74176
1240	https://www.cars-data.com/en/volvo-v40-1-6-specs/56702
1241	https://www.cars-data.com/en/pontiac-bonneville-sse-specs/59833
1242	https://www.cars-data.com/en/rolls-royce-silver-dawn-specs/74027
1243	https://www.cars-data.com/en/audi-a3-1-6-attraction-specs/1971
1244	https://www.cars-data.com/en/seat-cordoba-vario-1-4i-se-specs/43554
1245	https://www.cars-data.com/en/kia-carens-1-6-gdi-comfort-pack-specs/62789
1246	https://www.cars-data.com/en/opel-insignia-1-4-turbo-business-specs/63040
1247	https://www.cars-data.com/en/citroen-berlingo-1-6-vti-95-comfort-specs/100793
1248	https://www.cars-data.com/en/audi-a8-2-0-tfsi-hybrid-specs/4452
1249	https://www.cars-data.com/en/citroen-c4-coupe-1-4-16v-ligne-seduction-specs/9785
1250	https://www.cars-data.com/en/saab-9-3-sport-sedan-1-8i-linear-specs/41543
1251	https://www.cars-data.com/en/subaru-legacy-touring-wagon-2-0-lx-specs/46662
1252	https://www.cars-data.com/en/mercedes-benz-c-180-kompressor-blueefficiency-estate-specs/23422
1253	https://www.cars-data.com/en/honda-insight-1-3-i-vtec-base-specs/17044
1254	https://www.cars-data.com/en/opel-astra-gtc-1-4-turbo-120hp-sport-specs/28600
1255	https://www.cars-data.com/en/seat-ibiza-sc-1-2-club-specs/43909
1256	https://www.cars-data.com/en/smart-city-coupe-smart-pure-45hp-specs/46022
1257	https://www.cars-data.com/en/subaru-vivio-gli-specs/46811
1258	https://www.cars-data.com/en/mitsubishi-lancer-wagon-1-5-gli-specs/26642
1259	https://www.cars-data.com/en/honda-accord-tourer-2-0i-comfort-specs/16620
1260	https://www.cars-data.com/en/mazda-626-wagon-1-8-specs/21812
1261	https://www.cars-data.com/en/morgan-plus-8-3-9-specs/73927
1262	https://www.cars-data.com/en/ferrari-f430-specs/11627
1263	https://www.cars-data.com/en/peugeot-ion-specs/36634
1264	https://www.cars-data.com/en/kia-pro-ceed-1-4-cvvt-fifteen-specs/18825
1265	https://www.cars-data.com/en/audi-s3-2-0-tfsi-quattro-specs/1967
1266	https://www.cars-data.com/en/volvo-xc90-2-5t-kinetic-specs/58211
1267	https://www.cars-data.com/en/volvo-v60-b3-momentum-specs/176052
1268	https://www.cars-data.com/en/kia-picanto-1-0-cvvt-specs/19204
1269	https://www.cars-data.com/en/audi-s4-avant-3-0-tfsi-quattro-specs/3212
1270	https://www.cars-data.com/en/peugeot-boxer-l1h1-330-hdi-110-specs/144711
1271	https://www.cars-data.com/en/suzuki-swift-1-0-gl-specs/47249
1272	https://www.cars-data.com/en/toyota-mr2-1-8-16v-vvt-i-specs/48664
1273	https://www.cars-data.com/en/toyota-paseo-1-5i-specs/48667
1274	https://www.cars-data.com/en/tesla-model-3-standard-range-plus-specs/161245
1275	https://www.cars-data.com/en/hyundai-ix20-1-4-i-drive-specs/17691
1276	https://www.cars-data.com/en/jaguar-xk8-convertible-specs/18508
1277	https://www.cars-data.com/en/lancia-thema-3-6-v6-pentastar-gold-specs/20015
1278	https://www.cars-data.com/en/toyota-carina-1600-luxe-specs/47975
1279	https://www.cars-data.com/en/nissan-almera-1-5-comfort-specs/27041
1280	https://www.cars-data.com/en/renault-espace-2-0-16v-authentique-specs/37887
1281	https://www.cars-data.com/en/ford-maverick-lwb-2-4i-specs/75841
1282	https://www.cars-data.com/en/mercedes-benz-gla-180-specs/126634
1283	https://www.cars-data.com/en/kia-stonic-1-0-t-gdi-mhev-100hp-comfortline-specs/117676
1284	https://www.cars-data.com/en/rover-2300-specs/78666
1285	https://www.cars-data.com/en/nissan-nv200-1-6-visia-specs/131309
1286	https://www.cars-data.com/en/toyota-4runner-3-0-v6-specs/74080
1287	https://www.cars-data.com/en/volvo-v40-t2-specs/61671
1288	https://www.cars-data.com/en/peugeot-107-access-basic-1-0-specs/61203
1289	https://www.cars-data.com/en/bentley-continental-gt-specs/4818
1290	https://www.cars-data.com/en/daihatsu-move-specs/11411
1291	https://www.cars-data.com/en/ferrari-f430-spider-specs/11630
1292	https://www.cars-data.com/en/daihatsu-valera-1-5-sgi-specs/11523
1293	https://www.cars-data.com/en/opel-senator-2-5-e-specs/71286
1294	https://www.cars-data.com/en/volvo-780-specs/54461
1295	https://www.cars-data.com/en/peugeot-partner-120-l1-profit-1-6-vti-98-specs/145182
1296	https://www.cars-data.com/en/audi-s5-coupe-3-0-tfsi-quattro-specs/74949
1297	https://www.cars-data.com/en/mazda-626-1-8-lx-specs/21612
1298	https://www.cars-data.com/en/ford-fiesta-1-3-specs/13621
1299	https://www.cars-data.com/en/audi-80-avant-2-0-e-90hp-specs/1342
1300	https://www.cars-data.com/en/ssangyong-xlv-1-6-crystal-2wd-specs/78977
1301	https://www.cars-data.com/en/chrysler-saratoga-2-5i-specs/75413
1302	https://www.cars-data.com/en/ford-explorer-xlt-specs/13444
1303	https://www.cars-data.com/en/citroen-zx-1-4i-x-specs/10952
1304	https://www.cars-data.com/en/audi-a3-1-6-attraction-specs/2010
1305	https://www.cars-data.com/en/bmw-420i-coupe-specs/97382
1306	https://www.cars-data.com/en/mercedes-benz-viano-kort-cdi-2-0-trend-functional-specs/128151
1307	https://www.cars-data.com/en/fiat-131-1600-l-specs/73664
1308	https://www.cars-data.com/en/lexus-sc-430-specs/20741
1309	https://www.cars-data.com/en/renault-grand-espace-2-0-16v-authentique-specs/38010
1310	https://www.cars-data.com/en/audi-a3-cabriolet-1-4-tfsi-115hp-specs/74787
1311	https://www.cars-data.com/en/renault-megane-estate-tce-115-life-specs/150059
1312	https://www.cars-data.com/en/mitsubishi-colt-cz3-1-1-specs/26319
1313	https://www.cars-data.com/en/hyundai-accent-1-3i-specs/17199
1314	https://www.cars-data.com/en/fiat-ulysse-1-8-l-specs/12823
1315	https://www.cars-data.com/en/mazda-demio-1-3-lx-specs/21874
1316	https://www.cars-data.com/en/mazda-626-1-8-dx-specs/21713
1317	https://www.cars-data.com/en/suzuki-x-90-specs/79100
1318	https://www.cars-data.com/en/mercedes-benz-c-180-coupe-specs/76583
1319	https://www.cars-data.com/en/mitsubishi-colt-1-3-gli-specs/26311
1320	https://www.cars-data.com/en/kia-venga-1-4-cvvt-x-pect-specs/19576
1321	https://www.cars-data.com/en/yugo-1100-specs/72132
1322	https://www.cars-data.com/en/nissan-juke-dig-t-117-visia-specs/130803
1323	https://www.cars-data.com/en/kia-carens-1-8-rs-specs/18759
1324	https://www.cars-data.com/en/nissan-laurel-2-4-sgl-specs/77705
1325	https://www.cars-data.com/en/toyota-land-cruiser-2-8-d-4d-f-lx-specs/69513
1326	https://www.cars-data.com/en/audi-coupe-gt-1-8-specs/4514
1327	https://www.cars-data.com/en/opel-corsa-e-7-4kw-edition-specs/136167
1328	https://www.cars-data.com/en/fiat-uno-55-specs/12883
1329	https://www.cars-data.com/en/bmw-628-csi-specs/7896
1330	https://www.cars-data.com/en/mercedes-benz-200-t-specs/22176
1331	https://www.cars-data.com/en/seat-tarraco-1-5-tsi-style-specs/84115
1332	https://www.cars-data.com/en/lexus-gs-300h-business-line-specs/70674
1333	https://www.cars-data.com/en/mazda-626-1-6-lx-specs/21602
1334	https://www.cars-data.com/en/mercedes-benz-evito-lang-specs/126493
1335	https://www.cars-data.com/en/mercedes-benz-c-180-classic-combi-specs/23161
1336	https://www.cars-data.com/en/cadillac-escalade-6-2-v8-premium-specs/73580
1337	https://www.cars-data.com/en/alfa-romeo-spider-2-0-t-spark-16v-specs/946
1338	https://www.cars-data.com/en/volvo-850-2-0i-specs/54471
1339	https://www.cars-data.com/en/mercedes-benz-230-ge-stationwagon-kort-specs/24738
1340	https://www.cars-data.com/en/mini-coupe-cooper-specs/25895
1341	https://www.cars-data.com/en/ford-mondeo-wagon-1-0-ecoboost-trend-specs/75849
1342	https://www.cars-data.com/en/toyota-land-cruiser-2-8-d-4d-comfort-specs/163075
1343	https://www.cars-data.com/en/smart-city-coupe-cabrio-pure-55hp-specs/46047
1344	https://www.cars-data.com/en/ford-mustang-convertible-2-3-ecoboost-specs/81026
1345	https://www.cars-data.com/en/rover-820i-specs/41367
1346	https://www.cars-data.com/en/audi-s3-cabriolet-2-0-tfsi-quattro-specs/74811
1347	https://www.cars-data.com/en/peugeot-505-break-gl-2-0-specs/78227
1348	https://www.cars-data.com/en/mercedes-benz-cls-shooting-brake-350-specs/23848
1349	https://www.cars-data.com/en/mitsubishi-carisma-1-6-classic-specs/26180
1350	https://www.cars-data.com/en/audi-a4-cabriolet-2-0-5v-specs/3218
1351	https://www.cars-data.com/en/ford-fiesta-1-3-specs/13799
1352	https://www.cars-data.com/en/mitsubishi-asx-1-6-cleartec-inform-specs/26126
1353	https://www.cars-data.com/en/chrysler-crossfire-3-2i-v6-specs/9043
